0.32031889263504504 - 0.20739839023445622im,-0.2769580270287314 - 0.08069151867161814im,-0.18812778771913238 - 0.039662633627653376im,-0.2881745018764984 - 0.09820320690129125im,0.3324243785849311 - 0.1969836551969201im,-0.28817453464428 - 0.09820256976928604im,-0.18812783438336825 - 0.03966198087948595im,-0.2769579979417475 - 0.08069219825929493im,0.3203188851837911 - 0.2073983570013771im
0.3193464933550397 - 0.20770524162634646im,-0.2775713984467341 - 0.0803313388189699im,-0.1885952893751824 - 0.039138263007051914im,-0.2888473309256304 - 0.09790943594287306im,0.33146744332116596 - 0.19718330332359493im,-0.2888473640258997 - 0.0979087947457315im,-0.18859533654304936 - 0.03913760605459193im,-0.27757136908476765 - 0.0803320227671238im,0.3193464858339319 - 0.20770520814803697im
0.3183714850575607 - 0.20801058133561404im,-0.27818400301036195 - 0.07996742645145512im,-0.18906108793621368 - 0.03860989194888523im,-0.28951971032991797 - 0.09761206507880926im,0.3305084191612361 - 0.19738112388408557im,-0.2895197437655561 - 0.09761141978958068im,-0.18906113561231944 - 0.03860923076356339im,-0.27818397337165757 - 0.07996811478931502im,0.31837147746598476 - 0.20801054761000287im
0.3173938658733069 - 0.20831439335224475im,-0.27879582162504446 - 0.0795997724116082im,-0.18952516135894026 - 0.0380775153994292im,-0.2901916220094892 - 0.09731108448176978im,0.32954730558619916 - 0.19757710250854643im,-0.2901916557833195 - 0.09731043507333383im,-0.189525209547921 - 0.038076849952467864im,-0.27879579170774776 - 0.07960046516865088im,0.3173938582108477 - 0.20831435937731918im
0.3164136339900397 - 0.20861666155863787im,-0.2794068351294446 - 0.079228367597217im,-0.1899874875721417 - 0.03754112838600359im,-0.2908630478152628 - 0.09700648437346457im,0.328584102108081 - 0.19777122471349817im,-0.29086308193008015 - 0.09700583081852474im,-0.18998753627877524 - 0.03754045864836833im,-0.2794068049318468 - 0.07922906480309234im,0.31641362625606956 - 0.20861662733227046im
0.31543078765629906 - 0.20891736973085517im,-0.28001702429469727 - 0.07885320296213624im,-0.1904480444765636 - 0.03700072601696894im,-0.2915339695271486 - 0.09669825502584589im,0.32761880827616086 - 0.19796347590381197im,-0.2915340039858066 - 0.09669759729689414im,-0.1904480937056307 - 0.03700005195942004im,-0.2800169938151016 - 0.07885390464670623im,0.3154307798501371 - 0.20891733525090783im
0.31444532517985246 - 0.20921650153793012im,-0.2806263698258075 - 0.07847426951636034im,-0.19090680994615825 - 0.0364563034812649im,-0.29220436885566203 - 0.09638638676111662im,0.32665142367521494 - 0.19815384137101527im,-0.29220440366101724 - 0.09638572483044934im,-0.19090685970224927 - 0.03645562507443238im,-0.2806263390622066 - 0.07847497570978644im,0.3144453173015567 - 0.2092164668025008im
0.31345724492975197 - 0.20951404054246783im,-0.281234852361432 - 0.0780915583266294im,-0.1913637618281399 - 0.035907856048317734im,-0.292874227440828 - 0.09607086995261321im,0.32568194792936467 - 0.19834230629419308im,-0.2928742625956749 - 0.09607020379233461im,-0.19136381211616157 - 0.035907173262559135im,-0.2812348213121202 - 0.07809226905920998im,0.31345723697873534 - 0.20951400554935415im
0.3124665453385241 - 0.20980997020126543im,-0.2818424524737639 - 0.07770506051696859im,-0.19181887794331193 - 0.03535537906790612im,-0.29354352685362256 - 0.09575169502487714im,0.324710380700711 - 0.19852885573865456im,-0.29354356236087437 - 0.09575102460696004im,-0.19181892876810083 - 0.035354691873312895im,-0.28184242113706 - 0.07770577581918434im,0.31246653731407464 - 0.20980993494830305im
0.3114732249010296 - 0.21010427386503136im,-0.2824491506697286 - 0.07731476726890266im,-0.19227213608723426 - 0.034798867969659524im,-0.2942122485963566 - 0.09542885245427694im,0.32373672169113066 - 0.1987134746559844im,-0.2942122844588746 - 0.09542817775040355im,-0.19227218745383678 - 0.034798176336107475im,-0.2824491190441322 - 0.07731548717142493im,0.31147321680216894 - 0.21010423834983047im
