4.267500786843551 + 0.00044020696839366436im,-29.11283600094898 + 0.0010607343966892327im,14.98950023762821 + 0.0010889465865388725im,5.889638394364418 + 0.0018968681966707575im
4.267500760403201 + 0.00044633790891527057im,-29.112835048871464 + 0.0010754702680022112im,14.989500199625644 + 0.001104111389034354im,5.8896387579768446 + 0.0019232684236211634im
4.267500733223074 + 0.00045255426246200117im,-29.112834070159124 + 0.0010904098497167044im,14.989500160558073 + 0.0011194874005241162im,5.8896391317576535 + 0.0019500356739454213im
4.267500705282408 + 0.00045885722000233413im,-29.11283306407001 + 0.0011055559155655481im,14.9895001203957 + 0.0011350775635209872im,5.889639515990611 + 0.0019771750327820395im
4.267500676559999 + 0.0004652479892101556im,-29.112832029838952 + 0.0011209112751164301im,14.989500079107792 + 0.0011508848616688487im,5.8896399109667685 + 0.0020046916550578832im
4.267500647033994 + 0.00047172779456602194im,-29.112830966682715 + 0.0011364787744352726im,14.989500036662944 + 0.0011669123201457764im,5.889640316986108 + 0.0020325907662649963im
4.267500616682001 + 0.000478297877733124im,-29.112829873792993 + 0.0011522612962489064im,14.98949999302871 + 0.0011831630063474363im,5.889640734355958 + 0.002060877663543688im
4.267500585481017 + 0.00048495949772036625im,-29.112828750341667 + 0.0011682617604295937im,14.98949994817173 + 0.0011996400304581847im,5.889641163392842 + 0.0020895577165339517im
4.267500553407336 + 0.0004917139311556651im,-29.11282759547586 + 0.0011844831243491244im,14.98949990205785 + 0.0012163465460729276im,5.889641604421599 + 0.0021186363683991694im
4.267500520436514 + 0.0004985624724793921im,-29.112826408320142 + 0.001200928383354385im,14.989499854651852 + 0.0012332857506940935im,5.889642057776399 + 0.002148119136709429im
4.267500486543669 + 0.0005055064343205245im,-29.11282518797488 + 0.0012176005710553804im,14.989499805917559 + 0.001250460886485529im,5.8896425238004575 + 0.0021780116145449896im
4.267500451702939 + 0.0005125471476195751im,-29.112823933514655 + 0.0012345027597507343im,14.989499755817826 + 0.0012678752408366374im,5.8896430028465 + 0.0022083194713867485im
4.267500415887943 + 0.0005196859619297973im,-29.112822643989553 + 0.0012516380609155645im,14.98949970431437 + 0.0012855321469307328im,5.889643495277188 + 0.0022390484541099493im
4.267500379071729 + 0.0005269242458031133im,-29.11282131842195 + 0.0012690096252203234im,14.989499651367934 + 0.0013034349846298846im,5.889644001464849 + 0.0022702043881870798im
4.26750034122606 + 0.0005342633867809724im,-29.11281995580821 + 0.0012866206436382428im,14.989499596938145 + 0.0013215871806931201im,5.889644521792274 + 0.0023017931783724235im
4.267500302322489 + 0.0005417047919592737im,-29.112818555117407 + 0.0013044743470257826im,14.98949954098347 + 0.0013399922098793783im,5.88964505665313 + 0.0023338208100830444im
4.267500262331448 + 0.0005492498881014219im,-29.11281711528812 + 0.0013225740069964143im,14.989499483461197 + 0.001358653595405658im,5.8896456064511735 + 0.002366293350265233im
4.267500221222599 + 0.0005569001219128392im,-29.112815635232298 + 0.0013409229362780393im,14.98949942432753 + 0.0013775749095561972im,5.889646171602078 + 0.002399216948449647im
4.267500178964884 + 0.0005646569604483001im,-29.112814113829515 + 0.001359524488756585im,14.989499363537329 + 0.0013967597746095595im,5.889646752532615 + 0.0024325978379518306im
4.267500135526227 + 0.0005725218912230034im,-29.11281254993033 + 0.0013783820603400756im,14.989499301044265 + 0.0014162118632766328im,5.889647349681446 + 0.002466442336796714im
4.2675000908738285 + 0.000580496422645872im,-29.112810942351263 + 0.0013974990889663312im,14.989499236800695 + 0.001435934899572481im,5.889647963498948 + 0.0025007568489208657im
4.26750004497392 + 0.0005885820842513157im,-29.11280928987772 + 0.0014168790551014698im,14.989499170757604 + 0.0014559326594959403im,5.889648594448213 + 0.002535547865248087im
4.2674999977917585 + 0.0005967804270160946im,-29.11280759126279 + 0.0014365254821361887im,14.989499102864695 + 0.0014762089717281202im,5.889649243005285 + 0.002570821964817384im
4.267499949291515 + 0.0006050930236553592im,-29.112805845222983 + 0.0014564419366940255im,14.989499033070256 + 0.0014967677184177556im,5.8896499096589965 + 0.0026065858159072465im
4.267499899436838 + 0.0006135214689466323im,-29.11280405043976 + 0.0014766320289782077im,14.989498961320967 + 0.0015176128359105543im,5.889650594911278 + 0.0026428461771869855im
4.267499848189704 + 0.0006220673800225615im,-29.11280220556007 + 0.0014970994132669866im,14.989498887562297 + 0.0015387483154514995im,5.889651299278642 + 0.002679609898850157im
4.2674997955116325 + 0.0006307323966833503im,-29.112800309190792 + 0.0015178477880111538im,14.989498811737969 + 0.0015601782041136463im,5.889652023290801 + 0.0027168839238013143im
4.2674997413627995 + 0.0006395181817767548im,-29.112798359903838 + 0.0015388808964163572im,14.989498733790214 + 0.001581906605396441im,5.889652767493156 + 0.002754675288854845im
4.267499685702238 + 0.0006484264214201356im,-29.112796356228902 + 0.0015602025266937241im,14.989498653659695 + 0.0016039376801117327im,5.889653532444918 + 0.0027929911258416412im
4.267499628488075 + 0.0006574588254879726im,-29.112794296657587 + 0.0015818165122800964im,14.989498571285404 + 0.001626275647230501im,5.889654318721556 + 0.0028318386629686133im
4.267499569677064 + 0.0006666171277507239im,-29.112792179637857 + 0.0016037267323636018im,14.989498486604502 + 0.0016489247845804245im,5.889655126913375 + 0.002871225225833946im
4.267499509224942 + 0.0006759030864174297im,-29.112790003576794 + 0.0016259371119995666im,14.989498399552657 + 0.0016718894297860602im,5.889655957627661 + 0.0029111582388333767im
4.267499447085983 + 0.0006853184843278964im,-29.11278776683786 + 0.0016484516226325564im,14.989498310063425 + 0.0016951739810111828im,5.8896568114878445 + 0.002951645226274223im
4.267499383213589 + 0.0006948651293893043im,-29.112785467738316 + 0.0016712742821303416im,14.989498218068782 + 0.0017187828979008516im,5.889657689134347 + 0.0029926938136794552im
4.267499317559516 + 0.0007045448549192558im,-29.11278310455075 + 0.0016944091552074862im,14.989498123498718 + 0.0017427207024474716im,5.889658591225405 + 0.0030343117290496983im
4.267499250074383 + 0.0007143595199787182im,-29.112780675499565 + 0.0017178603538028088im,14.989498026281213 + 0.00176699197970704im,5.889659518436844 + 0.003076506804095972im
4.267499180707475 + 0.0007243110097835779im,-29.112778178761154 + 0.0017416320371077994im,14.989497926342294 + 0.0017916013789163593im,5.889660471463131 + 0.003119286975588707im
4.267499109406557 + 0.0007344012360879045im,-29.112775612461572 + 0.0017657284119496272im,14.98949782360597 + 0.0018165536142445834im,5.8896614510175995 + 0.003162660286619674im
4.267499036117923 + 0.0007446321374420279im,-29.112772974676115 + 0.001790153733100467im,14.989497717994043 + 0.0018418534657239772im,5.889662457832823 + 0.0032066348878286924im
4.267498960786796 + 0.000755005679760457im,-29.112770263427365 + 0.0018149123033455784im,14.989497609426195 + 0.0018675057801986735im,5.889663492661335 + 0.0032512190388672103im
