-12.767282307505594 + 1.0927670158030318im,-33.23163345962988 - 0.22822009355889253im,37.72444691695668 + 0.15066393411971163im,-10.079933885830496 + 1.1035454385120491im
-12.767294949199954 + 1.1028894421471138im,-33.23174648694993 - 0.2303344513828666im,37.72455580481149 + 0.15205987673793872im,-10.079944751079916 + 1.1137678527725012im
-12.767307826123826 + 1.1131056526490022im,-33.231861618234724 - 0.23246840793238088im,37.72466671949736 + 0.1534687618730506im,-10.079955818476872 + 1.124084981677863im
-12.767320942653864 + 1.1234165167495773im,-33.231978892658354 - 0.23462214515939175im,37.72477969874939 + 0.15489070976661476im,-10.07996709178125 + 1.134497703410148im
-12.767334303247424 + 1.1338229119646848im,-33.23209835012484 - 0.23679584671295822im,37.72489478100541 + 0.15632584178427023im,-10.079978574822825 + 1.1450069043110211im
-12.767347912445459 + 1.1443257239608566im,-33.23222003128143 - 0.23898969795542963im,37.72501200541929 + 0.1577742804263291im,-10.079990271502485 + 1.1556134789580041im
-12.76736177487324 + 1.154925846631471im,-33.23234397753259 - 0.24120388597850376im,37.72513141187416 + 0.15923614933837524im,-10.080002185793939 + 1.1663183302415336im
-12.767375895241562 + 1.1656241821733595im,-33.23247023105439 - 0.24343859961971606im,37.72525304099603 + 0.16071157332255556im,-10.080014321744256 + 1.1771223694428319im
-12.767390278349355 + 1.176421641164752im,-33.23259883480831 - 0.24569402947909083im,37.72537693416755 + 0.1622006783485254im,-10.080026683475978 + 1.188026516312128im
-12.76740492908462 + 1.1873191426430658im,-33.23272983255636 - 0.2479703679357643im,37.72550313354238 + 0.16370359156416214im,-10.08003927518854 + 1.1990316991482401im
-12.767419852426391 + 1.198317614184693im,-33.23286326887596 - 0.25026780916451563im,37.72563168205909 + 0.16522044130736194im,-10.080052101158875 + 1.2101388548784369im
-12.767435053445883 + 1.2094179919841335im,-33.23299918917463 - 0.2525865491533943im,37.72576262345655 + 0.16675135711709768im,-10.080065165743878 + 1.2213489291391981im
-12.767450537309195 + 1.2206212209350296im,-33.23313763970648 - 0.2549267857201617im,37.72589600228792 + 0.1682964697447942im,-10.080078473381171 + 1.2326628763575112im
-12.767466309278117 + 1.2319282547111587im,-33.23327866758713 - 0.2572887185307423im,37.7260318639365 + 0.1698559111664933im,-10.080092028590943 + 1.2440816598338629im
-12.767482374712442 + 1.2433400558492127im,-33.233422320809865 - 0.2596725491155217im,37.726170254631235 + 0.1714298145937809im,-10.080105835977385 + 1.2556062518245im
-12.767498739071604 + 1.254857595830882im,-33.23356864826256 - 0.26207848088791286im,37.72631122146189 + 0.17301831448602056im,-10.08011990023026 + 1.2672376336261042im
-12.767515407916349 + 1.2664818551668986im,-33.23371769974395 - 0.26450671916205515im,37.7264548123957 + 0.17462154656270928im,-10.080134226126336 + 1.2789767956598692im
-12.767532386911261 + 1.2782138234818985im,-33.23386952598043 - 0.2669574711708988im,37.72660107629354 + 0.17623964781443172im,-10.08014881853141 + 1.2908247375575113im
-12.767549681826077 + 1.2900544995991006im,-33.23402417864394 - 0.2694309460839204im,37.7267500629263 + 0.17787275651616918im,-10.080163682401565 + 1.3027824682474132im
-12.76756729853761 + 1.3020048916269273im,-33.234181710369064 - 0.2719273550265873im,37.72690182299252 + 0.17952101223908826im,-10.080178822784834 + 1.3148510060415861im
-12.767585243032267 + 1.3140660170456457im,-33.23434217477125 - 0.27444691109803854im,37.72705640813505 + 0.18118455586303303im,-10.080194244823346 + 1.327031378724063im
-12.767603521407544 + 1.3262389027952524im,-33.234505626465165 - 0.27698982939054867im,37.72721387095894 + 0.18286352958912983im,-10.080209953754515 + 1.3393246236395422im
-12.767622139874318 + 1.3385245853640917im,-33.2346721210834 - 0.2795563270079834im,37.72737426504922 + 0.18455807695258108im,-10.080225954913088 + 1.3517317877831172im
