3836.2067906764037,-186.79477307054987,24.164535762679737
88.60198462015457,24.164535762679737,-290.61640382829205
-2941.621693068261,-670.5553758652842,138.9100365672309
730.7220567105679,109.10684243047733,712.813681209951
4624.147435017223,-691.6845285376176,-124.0084394988541
12.78607127097064,4.878716702877318,1.5645332370900345e-12
-9.73773342080397,1.5645332370900345e-12,4.878716702878165
-5.6581699648718775,-4.231185870758752e-13,-1.5645332370900345e-12
8.022786859412868,1.5645332370900345e-12,-4.231185870758752e-13
19.799599020451264,8.396451680696044,29.832456674933066
74.6675516914908,29.832456674933066,-8.396451680696044
20.540929367123887,8.396451680696044,-29.832456674933066
-0.0,0.5939074788800854,-12.552357661671781
0.0,4.157342630485098,-87.86629816207582
-15.0,0.0,0.0
-0.0,-99.88825488343348,-4.726154498345473
2613.827,-0.0,-0.0
0.0,0.0,0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
