-0.3150346453399182 - 0.14414271976415022im,0.12554095846646682 + 0.020119597138954753im,0.21417934397217261 + 0.06627157563341525im,0.11984537851682571 + 0.015643694302606634im,-0.23696640230092672 - 0.10955810309452978im,0.11984413487273861 + 0.01564527093176656im,0.21417814922335743 + 0.06627302838160537im,0.1255422086000939 + 0.0201181749749838im,-0.31503462793053566 - 0.14414283269305067im
-0.3166914440346005 - 0.14421131741526255im,0.12582110321329806 + 0.019842459797273716im,0.21488775121386294 + 0.06603085413546261im,0.12013512155158572 + 0.01532442619965812im,-0.2382391678966726 - 0.1096854073698375im,0.12013386142508446 + 0.01532602899873041im,0.21488654044435365 + 0.06603233140374584im,0.1258223708043444 + 0.019841013393248966im,-0.3166914268177094 - 0.14421143177276705im
-0.3183599306487592 - 0.1442701975266779im,0.1260993692980125 + 0.01956117009119465im,0.21559656221650345 + 0.06578397528132209im,0.12042308431281595 + 0.015000402882401731im,-0.23952205452048927 - 0.1098057398762422im,0.12042180753839958 + 0.015002032321151668im,0.21559533526443875 + 0.06578547751619199im,0.12610065454066083 + 0.019559698996193843im,-0.31835991363381577 - 0.14427031332921564im
-0.32004017509394866 - 0.1443192059768403im,0.1263756994864989 + 0.019275710682613904im,0.21630573002303194 + 0.06553089139426416im,0.12070920771058857 + 0.014671599813702953im,-0.24081513388143114 - 0.10991897976236745im,0.12070791412266878 + 0.014673256370577727im,0.2163044867265868 + 0.06553241905046728im,0.12637700257561166 + 0.019274214437091215im,-0.32004015829080956 - 0.14431932324095523im
-0.32173224764262803 - 0.1443581867748757im,0.12665003579797862 + 0.018986064575906927im,0.21701520692762538 + 0.06527155478181441im,0.12099343184365899 + 0.014337992738741616im,-0.24211847822506652 - 0.1100250046035437im,0.12099212127666983 + 0.014339676900993309im,0.21701394712503946 + 0.06527310832253914im,0.12665135692904933 + 0.018984542711537572im,-0.3217322310616155 - 0.14435830551725337im
-0.3234362189276618 - 0.14438698204177328im,0.12692231949845992 + 0.01869221512922364im,0.21772494446785826 + 0.06500591774429565im,0.12127569599171763 + 0.01399955769614963im,-0.24343216033553258 - 0.11012369038364594im,0.12127436828016203 + 0.014001269960017436im,0.21772366799737009 + 0.06500749764128354im,0.12692365886753865 + 0.018690667168720948im,-0.32343620257888295 - 0.14438710227932022im
-0.3251521599400272 - 0.14440543199169154im,0.12719249109421205 + 0.01839414606594215im,0.2184348934164752 + 0.06473393258352311im,0.12155593860759187 + 0.013656271029442037im,-0.2447562535375131 - 0.11021491147688771im,0.12155459358608718 + 0.013658011900309634im,0.21843360011657015 + 0.06473553931722888im,0.1271938488978732 + 0.01839257152290351im,-0.32515214383412744 - 0.1444055537414162im
-0.3268801420287658 - 0.14441337491286388im,0.1274604903252908 + 0.01809184148640061im,0.2191450037736993 + 0.06445555161178082im,0.12183409730944184 + 0.013308109398704176im,-0.24609083169902474 - 0.11029854062930115im,0.12183273481284167 + 0.013309879391248758im,0.21914369348305662 + 0.06445718567154954im,0.12746186676055116 + 0.018090239865137143im,-0.32688012617652734 - 0.14441349819197014im
-0.32862023689895953 - 0.14441064714865318im,0.12772625615916808 + 0.017785285879774695im,0.2198552247590768 + 0.06417072716104763im,0.12211010887303579 + 0.012955049792490833im,-0.24743596923317415 - 0.11037444894028818im,0.12210872873644697 + 0.012956849430877361im,0.2198538973167528 + 0.06417238904523413im,0.1277276514234422 + 0.017783656675145684im,-0.3286202213115872 - 0.14441077197447125im
-0.3303725166109458 - 0.14439708307845048im,0.12798972678415868 + 0.017474464136424336im,0.220565504803858 + 0.06387941159236116im,0.12238390922408447 + 0.01259706953996368im,-0.2487917411007043 - 0.11044250584375663im,0.12238251128301851 + 0.012598899357965009im,0.22056416004924903 + 0.06388110180853981im,0.127991141075183 + 0.01747280683364775im,-0.3303725012998212 - 0.14439720946849566im
