-74.41049554500931 - 0.02238942217115686im,-1767.2403063420936 - 0.03641191950983078im,10.409175388954802 + 0.004009310786315346im,74.41049608852937 + 0.006520344116743341im
-74.41049549619032 - 0.022701203995869484im,-1767.2403061545913 - 0.036918970043319614im,10.409175380212725 + 0.004065142072877379im,74.41049605495334 + 0.006611142560808421im
-74.41049544600251 - 0.02301732750939025im,-1767.2403059618348 - 0.03743308145003992im,10.409175371225505 + 0.004121750832852257im,74.41049602043599 + 0.006703205409993469im
-74.41049539440702 - 0.023337853171497804im,-1767.2403057636695 - 0.0379543520550144im,10.409175361986208 + 0.00417914789287378im,74.4104959849502 + 0.006796550271645535im
-74.41049534136454 - 0.02366284228389794im,-1767.2403055599457 - 0.03848288155246249im,10.409175352487814 + 0.0042373442303410835im,74.41049594846936 + 0.006891194998300881im
-74.41049528683462 - 0.023992357001947188im,-1767.2403053505132 - 0.03901877102486338im,10.409175342723044 + 0.004296350975518011im,74.41049591096566 + 0.006987157691099497im
-74.4104952307752 - 0.024326460346540492im,-1767.2403051352 - 0.039562122962287546im,10.409175332684404 + 0.004356179413661877im,74.41049587240957 + 0.007084456703246403im
-74.4104951731438 - 0.02466521621616418im,-1767.2403049138532 - 0.040113041281997434im,10.409175322364252 + 0.004416840987181792im,74.41049583277265 + 0.007183110643522518im
-74.41049511389613 - 0.025008689399116504im,-1767.2403046862992 - 0.0406716313483182im,10.40917531175467 + 0.004478347297827032im,74.41049579202416 + 0.0072831383798425435im
-74.41049505298676 - 0.025356945585898877im,-1767.240304452361 - 0.041237999992791374im,10.409175300847544 + 0.004540710108905973im,74.41049575013274 + 0.0073845590428644175im
-74.4104949903694 - 0.02571005138177938im,-1767.2403042118656 - 0.04181225553460217im,10.409175289634533 + 0.004603941347535818im,74.41049570706664 + 0.0074873920296477416im
-74.4104949259958 - 0.026068074319531027im,-1767.2403039646229 - 0.042394507801295334im,10.409175278107051 + 0.004668053106923733im,74.41049566279253 + 0.007591657007363405im
-74.41049485981688 - 0.026431082872347997im,-1767.240303710447 - 0.042984868149779885im,10.409175266256286 + 0.004733057648679705im,74.41049561727698 + 0.007697373917055335im
-74.41049479178203 - 0.026799146466941013im,-1767.2403034491429 - 0.04358344948762233im,10.409175254073176 + 0.0047989674051616095im,74.41049557048491 + 0.007804562977453841im
-74.41049472183919 - 0.02717233549681578im,-1767.2403031805104 - 0.044190366294644415im,10.409175241548391 + 0.004865794981852983im,74.41049552238059 + 0.00791324468884341im
-74.41049464993466 - 0.027550721335735284im,-1767.2403029043421 - 0.04480573464480256im,10.409175228672337 + 0.004933553159773764im,74.41049547292681 + 0.008023439836981202im
-74.41049457601376 - 0.027934376351371443im,-1767.2403026204315 - 0.04542967222840498im,10.409175215435202 + 0.005002254897924884im,74.41049542208665 + 0.008135169497075469im
-74.41049450001975 - 0.028323373919144516im,-1767.2403023285601 - 0.04606229837460301im,10.409175201826825 + 0.005071913335766559im,74.41049536982078 + 0.008248455037814146im
-74.41049442189438 - 0.028717788436256782im,-1767.2403020284983 - 0.04670373407421341im,10.409175187836794 + 0.005142541795731298im,74.41049531608849 + 0.008363318125451137im
-74.41049434157814 - 0.029117695335921647im,-1767.2403017200247 - 0.047354102002863205im,10.409175173454425 + 0.00521415378577195im,74.41049526084959 + 0.008479780727952238im
-74.41049425900941 - 0.02952317110178989im,-1767.2403014029 - 0.04801352654444624im,10.409175158668706 + 0.005286763001945051im,74.41049520406166 + 0.008597865119195249im
-74.41049417412495 - 0.029934293282577896im,-1767.2403010768796 - 0.04868213381490801im,10.40917514346832 + 0.005360383331030307im,74.410495145681 + 0.008717593883229914im
-74.41049408686007 - 0.030351140506898786im,-1767.2403007417179 - 0.049360051686360026im,10.409175127841651 + 0.005435028853186438im,74.41049508566309 + 0.00883898991859654im
-74.41049399714782 - 0.03077379249830038im,-1767.2403003971558 - 0.05004740981154142im,10.409175111776735 + 0.0055107138446440895im,74.41049502396201 + 0.008962076442706876im
-74.41049390491958 - 0.03120233009051273im,-1767.2403000429306 - 0.05074433964860707im,10.409175095261274 + 0.0055874527804362im,74.4104949605305 + 0.009086876996283235im
-74.41049381010498 - 0.03163683524290814im,-1767.2402996787732 - 0.05145097448627146im,10.409175078282665 + 0.005665260337166461im,74.41049489532031 + 0.009213415447861775im
-74.41049371263125 - 0.032077391056175256im,-1767.240299304401 - 0.052167449469289064im,10.409175060827877 + 0.005744151395816148im,74.41049482828102 + 0.009341715998355853im
-74.41049361242385 - 0.03252408178821327im,-1767.2402989195302 - 0.05289390162430922im,10.409175042883579 + 0.005824141044590278im,74.4104947593618 + 0.009471803185686009im
-74.41049350940611 - 0.03297699287024592im,-1767.2402985238643 - 0.05363046988607001im,10.40917502443603 + 0.005905244581803223im,74.41049468850962 + 0.009603701889472138im
-74.41049340349933 - 0.03343621092316096im,-1767.2402981171042 - 0.05437729512397557im,10.409175005471134 + 0.005987477518804605im,74.41049461567061 + 0.009737437335791977im
-74.41049329462241 - 0.03390182377407603im,-1767.2402976989351 - 0.05513452016902386im,10.409174985974369 + 0.006070855582945818im,74.41049454078868 + 0.009873035102004877im
-74.41049318269211 - 0.03437392047313661im,-1767.2402972690393 - 0.05590228984113307im,10.40917496593082 + 0.006155394720588054im,74.41049446380664 + 0.010010521121644966im
-74.41049306762275 - 0.034852591310546584im,-1767.2402968270878 - 0.05668075097682482im,10.40917494532516 + 0.0062411111001520305im,74.41049438466587 + 0.010149921689379992im
-74.41049294932624 - 0.03533792783383667im,-1767.2402963727402 - 0.05747005245730648im,10.40917492414162 + 0.006328021115210244im,74.41049430330554 + 0.010291263466039919im
-74.41049282771203 - 0.035830022865373214im,-1767.240295905649 - 0.05827034523694158im,10.409174902363972 + 0.006416141387622329im,74.4104942196631 + 0.010434573483716379im
-74.41049270268732 - 0.03632897052011092im,-1767.2402954254608 - 0.059081782372117746im,10.409174879975595 + 0.006505488770714089im,74.41049413367536 + 0.010579879150932949im
