0.40499806035777136 - 0.004924379639032998im,1.1047234268521429 - 0.036776832568724833im,-0.15778219472304722 - 0.004875310836998768im,-0.702714686347572 - 0.012012292466474991im
0.4050522941098571 - 0.004990449689758736im,1.1048984439475922 - 0.03713294205289968im,-0.15782696184292255 - 0.004881795834669737im,-0.7028546890872076 - 0.012010282612602908im
0.4051069254490163 - 0.005057471650269586im,1.1050747787695785 - 0.037493091193894025im,-0.15787204011469913 - 0.004887906860032042im,-0.7029956653221118 - 0.012006951509889409im
0.40516195279884154 - 0.005125457715598352im,1.1052524273966413 - 0.037857326049453396im,-0.15791742767500652 - 0.004893636708616753im,-0.7031376092427825 - 0.012002275632335703im
0.4052173744530533 - 0.005194420169535617im,1.1054313855141782 - 0.038225693021606im,-0.15796312254125647 - 0.004898978128306668im,-0.7032805146672626 - 0.01199623129902342im
0.405273188573044 - 0.005264371384028805im,1.1056116484070178 - 0.03859823885536559im,-0.1580091226094017 - 0.004903923820361316im,-0.7034243750342523 - 0.011988794677394289im
0.4053293931875598 - 0.005335323817744723im,1.1057932109591835 - 0.03897501063501693im,-0.1580554256532733 - 0.00490846644106191im,-0.7035691834013863 - 0.01197994178833412im
0.4053859861876902 - 0.005407290013977397im,1.1059760676375068 - 0.03935605577850458im,-0.1581020293208034 - 0.0049125986036399755im,-0.7037149324329246 - 0.01196964851206017im
0.4054429653279907 - 0.005480282600628407im,1.106160212496497 - 0.03974142203767404im,-0.15814893113405692 - 0.004916312879108738im,-0.7038616144005747 - 0.011957890590979727im
0.40550032821910315 - 0.005554314286671299im,1.1063456391535609 - 0.040131157488531875im,-0.15819612848409115 - 0.004919601799047862im,-0.704009221166305 - 0.011944643637997012im
0.4055580723335125 - 0.005629397862460333im,1.106532340809569 - 0.040525310532476135im,-0.1582436186338127 - 0.004922457856429239im,-0.7041577441927344 - 0.011929883139439686im
0.4056161949941938 - 0.0057055461966502834im,1.106720310211464 - 0.04092392988779178im,-0.1582913987106446 - 0.0049248735080610765im,-0.7043071745190324 - 0.011913584462405175im
0.4056746933791217 - 0.0057827722352100965im,1.10690953966759 - 0.04132706458714143im,-0.1583394657082762 - 0.004926841176159703im,-0.7044575027669162 - 0.01189572285981716im
0.40573356451553266 - 0.005861088999664295im,1.1071000210298938 - 0.041734763973024704im,-0.15838781648296868 - 0.004928353250228519im,-0.7046087191292659 - 0.0118762734761892im
0.4057928052816408 - 0.00594050958513851im,1.1072917456986446 - 0.042147077692427454im,-0.15843644775365692 - 0.004929402089199971im,-0.7047608133698317 - 0.011855211354307999im
0.40585241240020786 - 0.0060210471577541525im,1.1074847046036496 - 0.04256405568957985im,-0.15848535609769535 - 0.004929980023802615im,-0.7049137748107256 - 0.011832511442582044im
0.40591238243579814 - 0.006102714953621003im,1.1076788881953206 - 0.042985748203252516im,-0.158534537948431 - 0.0049300793580846665im,-0.7050675923244776 - 0.011808148600028724im
0.405972711800542 - 0.006185526276492799im,1.1078742864629363 - 0.04341220576097728im,-0.15858398959821324 - 0.004929692371994428im,-0.7052222543435193 - 0.011782097603881294im
0.40603339674424144 - 0.006269494495851456im,1.1080708889029518 - 0.043843479173434424im,-0.1586337071917485 - 0.004928811323294743im,-0.7053777488389081 - 0.011754333155844593im
0.4060944333537558 - 0.006354633043851743im,1.108268684519044 - 0.04427961952586129im,-0.1586836867252182 - 0.004927428450428366im,-0.7055340633185999 - 0.011724829890996814im
0.406155817553564 - 0.006440955414411198im,1.1084676618228582 - 0.04472067817604277im,-0.15873392404609907 - 0.004925535974196621im,-0.7056911848262382 - 0.011693562383056095im
0.40621754510267655 - 0.006528475159490706im,1.1086678088249964 - 0.045166706743891644im,-0.1587844148505551 - 0.0049231261009650565im,-0.7058490999332615 - 0.01166050515418145im
0.4062796115924852 - 0.006617205888536167im,1.1088691130280903 - 0.04561775711028915im,-0.1588351546819592 - 0.004920191024090401im,-0.7060077947340709 - 0.011625632679608809im
0.4063420124452987 - 0.006707161264515234im,1.1090715614222004 - 0.04607388140584293im,-0.1588861389291458 - 0.004916722927420904im,-0.7061672548405059 - 0.011588919398455981im
0.4064047429120373 - 0.006798355001784468im,1.1092751404788852 - 0.04653513200505287im,-0.15893736282463575 - 0.004912713987636551im,-0.7063274653769521 - 0.011550339721100438im
0.4064677980720893 - 0.006890800864464004im,1.1094798361500304 - 0.04700156152233235im,-0.15898882144411497 - 0.004908156376448377im,-0.7064884109781361 - 0.011509868035918447im
0.4065311728275879 - 0.006984512662399953im,1.1096856338501915 - 0.0474732228000279im,-0.15904050970241662 - 0.004903042264041253im,-0.7066500757766644 - 0.011467478720254056im
0.40659486190909494 - 0.007079504250224633im,1.1098925184750958 - 0.047950168907078684im,-0.1590924223566044 - 0.004897363821078636im,-0.7068124434130099 - 0.011423146146280294im
0.4066588598637317 - 0.007175789523123696im,1.11010047436401 - 0.04843245312618132im,-0.15914455399813474 - 0.004891113222102227im,-0.7069754970106392 - 0.011376844692016481im
0.4067231610654737 - 0.007273382414941703im,1.110309485332771 - 0.04892012894937901im,-0.15919689905892945 - 0.004884282648274528im,-0.7071392191952909 - 0.01132854874953406im
0.40678775970569914 - 0.0073722968952924075im,1.110519534644087 - 0.049413250069743765im,-0.1592494518049987 - 0.004876864290131813im,-0.7073035920749815 - 0.011278232733784326im
0.406852649791493 - 0.007472546966461292im,1.1107306050019776 - 0.04991187037292063im,-0.1593022063353129 - 0.004868850350703595im,-0.7074685972361915 - 0.011225871092175104im
0.4069178251487947 - 0.007574146660553597im,1.1109426785632297 - 0.05041604392923898im,-0.1593551565829262 - 0.004860233048627479im,-0.7076342157482004 - 0.011171438314397207im
0.40698327941993373 - 0.0076771100371854735im,1.111155736928181 - 0.05092582498767222im,-0.15940829631352932 - 0.004851004620866364im,-0.7078004281576636 - 0.01111490894076042im
0.4070490060594107 - 0.007781451178963393im,1.1113697611291087 - 0.05144126796269942im,-0.15946161912234463 - 0.004841157326628688im,-0.7079672144796956 - 0.01105625757456919im
0.40711499833486897 - 0.007887184190188407im,1.1115847316323664 - 0.05196242743147188im,-0.15951511843446836 - 0.00483068344957149im,-0.7081345541983027 - 0.010995458888886285im
0.407181249327906 - 0.007994323192653387im,1.1118006283423354 - 0.05248935812184142im,-0.1595687875050988 - 0.0048195753017983im,-0.7083024262679084 - 0.010932487639032063im
0.40724775193201423 - 0.008102882323244104im,1.1120174305932111 - 0.05302211490620189im,-0.1596226194179018 - 0.0048078252266051im,-0.7084708091070118 - 0.010867318670998409im
0.4073144988461004 - 0.008212875729530538im,1.1122351171319802 - 0.05356075278824976im,-0.15967660708090722 - 0.004795425602394469im,-0.7086396805872553 - 0.010799926934135966im
0.4073814825847181 - 0.008324317567950622im,1.1124536661472662 - 0.05410532689951355im,-0.15973074323265737 - 0.004782368845584485im,-0.7088090180506726 - 0.01073028748950328im
0.40744869546494894 - 0.00843722199981033im,1.1126730552313056 - 0.05465589248711056im,-0.15978502043373666 - 0.004768647414018975im,-0.7089787982848829 - 0.01065837552120895im
0.40751612961774697 - 0.008551603188037209im,1.1128932614134874 - 0.05521250490569398im,-0.15983943107367504 - 0.004754253810792168im,-0.7091489975434375 - 0.010584166347744381im
0.40758377697579357 - 0.0086674752942419im,1.1131142611242102 - 0.05577521960876236im,-0.15989396736348266 - 0.004739180587156458im,-0.7093195915234863 - 0.010507635431560958im
0.4076516292848351 - 0.008784852474794961im,1.113336030229098 - 0.056344092138512124im,-0.15994862134226917 - 0.004723420346752005im,-0.7094905553856861 - 0.010428758391755123im
0.40771967809027887 - 0.00890374887736199im,1.1135585439889724 - 0.05691917811549955im,-0.1600033848690582 - 0.0047069657487533185im,-0.709661863729522 - 0.010347511014392278im
0.40778791475021564 - 0.00902417863863276im,1.1137817770990102 - 0.05750053323354054im,-0.16005824963067525 - 0.004689809511273643im,-0.7098334906171128 - 0.010263869262707932im
0.407856330424565 - 0.009146155879548177im,1.11400570365614 - 0.058088213245851006im,-0.1601132071350479 - 0.004671944415386322im,-0.7100054095528125 - 0.010177809289825552im
