-3.879798538714897 - 1.3063428140947388im,-8.448348433024988 - 0.8863294612679998im,-0.8701831556994318 - 0.09120882433951394im,4.698472399480805 + 2.163380930385713im,9.966311841928903 + 1.83757882990992im,1.0768410014998326 + 0.26642672582955945im,-0.08257086916203601 + 0.08246485391350389im,-0.2130175488834344 + 0.12143222616979832im,0.15933934497427452 + 0.182411682087165im
-3.897727891646638 - 1.328783260014409im,-8.46077904549637 - 0.9076455692139073im,-0.8726175281798947 - 0.09203515537303779im,4.718573868795674 + 2.203695292466364im,9.982099673017638 + 1.8785273119819095im,1.0806213864814918 + 0.2701717269378167im,-0.08255903152279008 + 0.08362442731994975im,-0.21257700393199933 + 0.12262714226507955im,0.16029966739112572 + 0.18579261655258184im
-3.9162292066646796 - 1.3513268998121521im,-8.473799045757794 - 0.9290166048888616im,-0.8751414616965355 - 0.09280153522536559im,4.739308881322845 + 2.244499435970823im,9.998583718140514 + 1.9199300300918805im,1.0845306171263793 + 0.2739104496920309im,-0.08255843651015829 + 0.08483259673007626im,-0.21214818002806868 + 0.12387867350476969im,0.16128443825527916 + 0.18924589623134844im
-3.9353075310230152 - 1.3739630735618082im,-8.487410685177974 - 0.950430104686391im,-0.8777528550947483 - 0.09350358800766763im,4.760683777223492 + 2.285789791221824im,10.015767983969317 + 1.9617807372309437im,1.0885674897857125 + 0.2776385074803941im,-0.0825685771286314 + 0.08609050294158382im,-0.21173028672074518 + 0.12518798762523728im,0.16229471131977924 + 0.19277250241492724im
-3.9549677604662037 - 1.396681074536517im,-8.50161603233944 - 0.9718736905386176im,-0.8804494704498841 - 0.09413704682527696im,4.782704737317438 + 2.3275629126243356im,10.033656272910353 + 2.004073441079047im,1.092730653162831 + 0.2813516196608262im,-0.08258893946082743 + 0.08739929251668799im,-0.21132252872431398 + 0.12655625117057115im,0.16333154859260204 + 0.19637340696964886im
-3.9752146482591253 - 1.4194701494863722im,-8.516416987308853 - 0.9933350675874719im,-0.8832289400662013 - 0.09469775659774868im,4.805377793660382 + 2.3698154833708043im,10.052252199858689 + 2.0468024061081005im,1.097018615610731 + 0.28504561482227997im,-0.08261900283222898 + 0.08876011853335986im,-0.21092410605307893 + 0.12798463048387967im,0.16439601952202415 + 0.20004957254872113im
-3.996052814179432 - 1.4423194983234366im,-8.531815295515484 - 1.0148020211203512im,-0.8860887734126796 - 0.09518167649035153im,4.828708840101508 + 2.4125443195566096im,10.071559208562256 + 2.089962154892511im,1.1014297523605685 + 0.28871643362405264im,-0.0826582399425315 + 0.09017414134588257im,-0.2105342141118137 + 0.12947429268740668im,0.1654892001847247 + 0.20380195283388475im
-4.017486753452296 - 1.4652182732231547im,-8.547812561220898 - 1.0362624128078364im,-0.889026363976778 - 0.09558488197220706im,4.852703642797892 + 2.4557463737186715im,10.091580587574603 + 2.1335474686690117im,1.105962312660308 + 0.29236013123027327im,-0.08270611696488522 + 0.09164252935451828im,-0.21015204374507482 + 0.13102640665137757im,0.16661217247557442 + 0.20763149280738227im
-4.0395208456072815 - 1.4881555771517359im,-8.56441026056674 - 1.0577041762773607im,-0.8920389960200541 - 0.09590356651607093im,4.877367850665306 + 2.4994187378110504im,10.112319485781372 + 2.1775533871869226im,1.1106144268064524 + 0.2959728793565824im,-0.0827620936127157 + 0.09316645978333575im,-0.209776781246924 + 0.13264214395103777im,0.1677660233015191 + 0.21153912905318434im
-4.062159363237818 - 1.51112046183231im,-8.581609754189023 - 1.0791153120593329im,-0.8951238512195034 - 0.09613404295616892im,4.902707005741948 + 2.543558645634746im,10.133778927482213 + 2.2219752078920334im,1.1153841130509232 + 0.29955096794738484im,-0.08282562317519834 + 0.09474711946648676im,-0.20940760833362243 + 0.1343226798129825im,0.16895184377830094 + 0.2155257900881979im
-4.0854064806436465 - 1.5341019251609735im,-8.599412299386476 - 1.1004838819405889im,-0.8982780151804062 - 0.09627274452120703im,4.928726553444086 + 2.588163474737531im,10.1559618270134 + 2.266808484486141im,1.1202692843677564 + 0.3030908065030066im,-0.08289615252171079 + 0.0963857056421144im,-0.20904370208158035 + 0.13606919405043014im,0.17017072843169329 + 0.21959239672275618im
-4.109266282342299 - 1.557088908085173im,-8.61781906184133 - 1.121798002756678im,-0.9014984838088668 - 0.09631622555856821im,4.955431852699404 + 2.6332307478004204im,10.178871002907956 + 2.3120490248996868im,1.1252677550671724 + 0.3065889250744339im,-0.08297312207518197 + 0.09808342675407503im,-0.20868423483139628 + 0.13788287198845883im,0.17142377440346918 + 0.22373986245022007im
-4.133742771427556 - 1.580070290955972im,-8.636831126878251 - 1.1430458396569925im,-0.9047821695314419 - 0.09626116196812727im,4.982828185932445 + 2.6787581335269928im,10.202509191573705 + 2.357692888719345im,1.130377247243024 + 0.3100419749463704im,-0.08305596575504294 + 0.09984150326105151im,-0.20832837406021737 + 0.13976490537959266im,0.17271208066230798 + 0.2279690938656825im
-4.158839877763631 - 1.6030348893695334im,-8.6564495102638 - 1.1642155988736531im,-0.9081259073530334 - 0.09610435136284885im,5.0109207688914434 + 2.7247434470553498im,10.22687906049135 + 2.4037363841074355im,1.1355953970443555 + 0.31344672902749454im,-0.0831441108897379 + 0.10166116845311683im,-0.20797528222354114 + 0.14171649331065864im,0.1740367472204928 + 0.2322809911132049im
-4.184561465998576 - 1.6259714495093833im,-8.676675168540019 - 1.1852955200246211im,-0.9115264607437824 - 0.09584271297365107im,5.039714760299849 + 2.771184649908449im,10.251983220925363 + 2.450176064249813im,1.1409197607613744 + 0.3168000819671305im,-0.08323697809899597 + 0.103543669275602im,-0.20762411656743032 + 0.14373884310158727im,0.175398874356353 + 0.23667644836162197im
